 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73
1047	876.178	959.363	1050.694	759.516	2718.901	755.210	1469.702	687.344	592.179	562.365	608.213	1785.713	1195.623	727.029	798.923	634.651	625.483	830.668	1077.517	607.727	2914.750	1054.119	1104.453	1147.814	946.639	711.709	939.456	860.014	1222.419	1670.843	946.980	831.773	897.816	1038.507	1386.217	1802.805	1263.937	881.119	930.622	1493.439	1126.567	1105.672	1436.117	1289.188	1057.675	1174.910	1800.395	2761.609	901.702	1046.359	959.873	891.204	876.580	885.789	816.112	774.842	920.350	1088.489	711.868	907.232	880.076	715.825	730.909	626.131	798.564	864.552	939.074	928.426	753.188	837.628	1352.423	890.561	1562.493
1048	926.376	970.018	1154.006	941.231	2767.036	865.278	1517.696	831.545	640.703	626.790	678.228	1955.920	1330.344	836.986	946.559	706.738	696.689	930.945	1139.156	677.613	3006.731	1464.763	1174.341	1229.614	1093.400	861.656	1041.126	985.078	1378.401	1754.724	1068.530	930.318	1022.920	1215.433	2196.026	1883.333	1479.211	957.960	1124.980	1900.433	1283.552	1299.828	1744.739	1538.841	1273.464	1441.667	1866.326	2902.552	1067.076	1200.667	1059.644	1001.482	990.901	976.821	926.331	847.891	1052.035	1315.598	793.010	1041.699	920.140	765.542	743.636	694.458	930.018	953.215	1010.455	1031.649	864.303	920.576	1512.202	1041.844	1707.653
1049	1151.070	1079.531	1294.913	1926.588	2831.656	990.551	1662.105	905.672	639.786	701.719	735.169	2232.667	1525.514	942.952	1046.231	754.294	776.649	1011.141	1142.569	749.732	3013	1547.062	1251.431	1380.100	1247.542	978.927	1199.533	1087.050	1660.922	2034.405	1292.305	1379.451	1195.160	1414.818	3029.074	1928.837	1735.800	1428.420	1233.324	2154.903	1446.788	1468.062	1935.333	1741.807	1336.954	1582.122	1939.400	2862.026	1310.111	1432.400	1243.433	1157.171	1140.138	1148.026	1164.065	961.903	1190.150	1521.716	890.152	1307.202	1079.427	914.850	809.795	787.235	1105.896	1136.017	1122.699	1162.128	954.849	1021.754	1594.243	1208.913	1784.222
1050	1174.013	1124.752	1318.757	2257.344	2863.208	1035.676	1610.058	906.767	636.814	678.036	740.213	2346.638	1537.694	896.139	1023.933	686.190	752.219	958.291	1049.768	743.763	2857.231	1564.735	1212.807	1466.864	1231.834	959.788	1221.066	1127.726	1680.048	2192.513	1338.680	1521.591	1206.411	1383.251	3543.696	1896.675	1815.960	1559.790	1230.743	2199.476	1392.887	1452.906	1842.337	1681.328	1265.242	1521.714	1873.689	2692.469	1287.147	1414.021	1276.062	1155.306	1157.657	1207.037	1216.385	993.994	1173.925	1512.537	942.564	1493.798	1111.490	955.758	814.720	737.801	1078.307	1164.005	1128.722	1201.331	963.515	1034.047	1542.118	1281.357	1754.302
1051	1185.962	1185.911	1403.619	2748.136	2875.875	1118.102	1649.129	971.566	649.910	702.048	749.868	2467.086	1611.421	904.019	1049.077	697.333	787.232	987.960	1004.474	799.711	2822.420	1537.772	1316.184	1457.721	1252.566	1017.351	1277.055	1267.863	2128.904	2269.594	1443.695	1774.549	1278.773	1443.931	3644.096	1786.959	1939.297	1930.875	1223.973	2174.214	1444.251	1451.078	1837.572	1846.589	1278.160	1496.402	1944.647	2632.250	1322.924	1505.974	1342.680	1275.208	1218.370	1354.990	1375.651	1081.273	1223.090	1580	1000.093	1664.424	1256.694	1030.283	855.114	759.566	1164.840	1270.437	1191.335	1280.912	1026.679	1071.812	1574.423	1364.252	1804.422
1052	1135.949	1134.354	1360.428	2743.366	2682.370	1061.705	1541.462	955.249	616.359	674.826	738.228	2420.885	1521.934	848.149	963.533	671.849	733.272	933.216	920.412	745.186	2632.127	1421.976	1195.686	1408.007	1213.439	949.146	1173.505	1299.603	2188.084	2219.459	1386.845	1844.119	1216.147	1328.621	3654.987	1716.817	1988.869	1931.483	1117.176	1984.647	1351.493	1353.539	1666.451	1783.386	1173.046	1420.921	1904.495	2488.964	1196.391	1413.554	1291.884	1214.102	1209.083	1290.453	1284.485	1041.024	1178.725	1496.166	971.431	1700.739	1199.968	1003.108	814.712	695.124	1041.086	1144.309	1161.625	1196.176	971.018	1034.922	1520.908	1304.261	1680.280
1053	1052.096	1076.434	1277.775	2887.421	2558	1038.131	1526.620	880.899	588.565	662.689	728.662	2355.799	1511.011	796.303	919.210	619.683	665.219	899.613	829.720	693.505	2505.198	1322.858	1118.336	1335.050	1139.088	892.305	1140.863	1182.457	2086.449	2220.805	1327.285	1863.031	1100.546	1233.202	3571.252	1505.094	1855.891	1764.432	1026.946	1780.875	1253.360	1204.773	1471.261	1589.300	1114.634	1305.021	1786.358	2255.938	1098.453	1437.323	1263.207	1195.519	1157.773	1209.416	1268.148	1027.267	1134.700	1413.057	906.289	1616.291	1172.204	954.833	741.583	656.291	982.055	1054.884	1126.080	1152.716	922.727	976.864	1468.757	1233.578	1637.258
1054	990.006	994.230	1236.520	2693.317	2374.562	944.136	1376.240	836.265	529.214	606.946	667.750	2270	1396.978	711.856	834.421	592.389	593.636	864.427	753.924	593.149	2270	1171.185	994.516	1248.529	1072.054	846.364	1038.687	1061.868	1896.928	2064.643	1237.555	1768.507	1012.460	1106.039	3451.878	1299.094	1713.377	1553.369	952.020	1600.758	1163.517	1119.344	1328.742	1450.029	999.402	1160.407	1628.942	2014.703	996.444	1282.308	1156.615	1109.097	1109.392	1114.211	1119.367	921.133	1029.355	1346.218	836.343	1483.182	1047.707	894.750	674.114	585.012	883.288	942.508	1045.278	1120.466	855.861	900.382	1372.287	1143.613	1476.107
1055	972.465	943.221	1196.879	2625.909	2345.651	962.011	1348.556	796.725	519.214	577.479	664.228	2273.626	1349.547	714.702	812.682	544.841	565.656	823.573	702.261	579.979	2153.208	1103.246	923.498	1206.386	1003.795	811.417	1008.879	1021.744	1767.473	2014.059	1221.330	1854.664	976.344	1071.463	3414.409	1192.341	1585.446	1450.028	913.831	1533.564	1131.842	1091.422	1246.462	1391.135	998.985	1124.714	1553.758	1940.661	957.547	1255.610	1160.509	1092.083	1084.083	1112.074	1086.024	901.849	1037.730	1296.817	796.824	1383.433	1049.408	904.742	703.212	567.494	854.503	928.773	1035.597	1060.054	814.527	878.031	1334.460	1152.713	1412.880
1056	946.268	956.089	1136.509	2427.724	2204.286	903.608	1319.421	752.646	508.800	557.395	621.213	2235.500	1291.503	690.567	799.559	525.817	544.497	818.427	683.261	534.134	1987.896	1053.820	891.296	1214.900	972.176	805.325	981.995	1000.781	1730.515	1971.611	1143.095	1745.017	972.386	1043.483	3360.813	1138.614	1597.423	1412.506	969.122	1533.211	1083.182	1049.125	1219.849	1312.019	954.928	1062.291	1430.726	1775.302	923.822	1159.687	1112.189	1025.472	1067.011	1101.200	987.970	835.879	1012.535	1243.397	777.034	1270.552	984.560	866.700	680.038	529.124	835.264	920.017	973.273	1018.115	798.485	885.838	1324.750	1109.430	1332.956
1057	924.790	947.142	1110.717	2260.439	1987.292	867.284	1223.819	739.175	508.110	566.234	611.882	2227.241	1277.158	668.505	747.933	506.913	529.424	781.497	661.047	532.871	1898.807	1016.156	878.439	1270.243	968.517	782.536	979.280	947.776	1610.018	1913.395	1124.830	1567.385	939.129	1003.704	3338.887	1087.411	1495.977	1352.028	1165.662	1502.040	1092.079	1114.523	1198.314	1269.483	935.392	1034.735	1444.200	1791.229	936.916	1112.800	1072.847	1006.259	1021.420	1046.353	913.497	797.812	984.490	1254.463	775.887	1502.419	940.331	808.425	621.530	510.542	846.436	931.392	974.835	1038.223	786.309	902.456	1302.195	1134.226	1338.324
1058	904.911	935.522	1103.561	2151.425	1817.036	838.716	1152.058	724.312	490.876	549.587	630.662	2194.506	1257.475	665.731	742.733	498.405	509.510	760.196	643.081	516.809	1760.901	961.938	858.910	1223.457	978.985	761.272	992.044	911.041	1506.952	1957.135	1058.005	1441.182	935.374	967.729	3360.739	1057.451	1437.646	1262.114	1090.135	1505.775	1067.931	1112.211	1210.799	1260.333	912.727	1019.995	1348.284	1731.297	892.342	1106.200	1029.120	944.634	995.729	977.942	887.254	790.364	942.640	1236.707	766.127	1550.493	910.707	789.183	623.341	508.462	848.632	887.801	979.148	998.169	751.200	862.094	1295.971	1087.487	1298.280
1059	872.898	908.469	1092.433	2006.032	1703.047	813.085	1092.521	696.101	457.131	552.156	602.875	2114.707	1224.519	641.803	704.251	488.587	479.589	725.352	613.659	498.706	1612.241	921.213	800.417	1164.829	926.766	763.073	959.214	901.968	1404.719	1888.173	1031.935	1324.056	932.141	944.837	3376.730	1019.785	1363.451	1244.574	1022.182	1493.479	1042.507	1136.820	1191.330	1231.527	889.552	966.317	1285.411	1664.302	872.364	1052.421	999.931	915.801	970.492	941.311	837.219	790.461	904.175	1217.231	761.765	1463.995	856.968	763.208	621.705	478.438	815.485	866.304	966.426	952.784	764.679	839.618	1255.673	1062.957	1251.244
1060	858.210	908.646	1057.647	1876.059	1639.630	788.960	1052.275	665.407	458.083	513.928	588.846	2104.592	1185.306	610.130	683.815	475.556	456.146	697.161	592.597	495.670	1492.609	852.498	824.179	1139.300	889.366	779.854	957.319	864.320	1300.401	1838.276	994.980	1213.528	874.319	913.803	3323.856	1020.053	1330.520	1315.574	935.811	1452.467	1021.197	1114.281	1172.239	1192.966	903.268	940.518	1232.042	1548.479	851.938	1007.933	965.385	879.134	927.022	914.053	799.669	763.770	872.135	1181.310	725.809	1369.113	811.045	706.467	629.424	464.717	792.859	855.939	933.670	939.500	723.097	825.534	1254.735	1019.687	1200.649
1061	837.758	990.496	1042.520	1672.149	1472.766	751.091	1024.959	699.307	456.855	505.796	585.985	2053.138	1147.656	611.909	682.631	465.135	430.146	672.658	580.678	491.119	1392.410	853.028	778.538	1148.714	919.932	779.046	966.258	856.662	1257	1877.184	985.655	1182.080	889.356	936.729	3325.835	1067.285	1326.229	1380.795	917.858	1454.205	1045.542	1137.570	1161.712	1200.469	891.567	949.482	1237.726	1500.807	867.698	985.267	937.422	858.417	915.762	926.663	763.763	749.364	879.795	1140.205	742.436	1307.877	807.726	726.258	624.371	470.530	798.546	855.431	915.369	939.480	714.776	792.995	1262.710	1012.191	1189.098
1062	895	1075.053	1095.069	2302.158	1459.224	799.324	1084.655	726.280	470.883	544.946	618.816	2048.115	1156.464	681.731	746.221	521.063	475.364	755.588	613.583	532.371	1379.439	893.763	841.390	1220.136	965.298	867.026	1018.055	895.772	1301.102	1817.535	1172.830	1223.783	950.994	1012.823	3441.130	1200.687	1399.709	1489.318	975.784	1516.815	1108.463	1177.836	1239.651	1363.213	931.902	1010.730	1299.542	1599.979	911.662	1109.226	988.720	960.616	986.199	1020.805	900.976	793.570	933.560	1329.026	786.936	1435.370	876.522	807.975	660.606	486.343	853.920	906.436	949.528	1025.257	767.933	845.010	1358.555	1097.965	1157.635
1063	984.401	1220.956	1157.087	2629.149	1534.781	903.801	1436.655	761.720	809.572	618.742	643.118	2158.672	1252.038	739.279	778.169	534.825	480.715	772.121	647.711	569.639	1335.986	949.403	943.126	1295.971	1029.873	937.722	1101.055	964.658	1391.485	1904.465	1748.580	1357.126	1104.196	1163.113	3603.730	2209.878	1536.389	1686.568	1057.723	1527.142	1185.921	1262.781	1363.030	1629.541	1014.247	1115.741	1496.890	1673.161	1012.298	1135.723	1072.840	1069.139	1052.928	1171.110	1114.367	860.345	1009.055	1445.860	862.265	1496.601	971.675	895.817	694.924	525.637	1002.571	1057.066	1164.460	1105.770	830.691	930.927	1403.305	1258.244	1206.951
1064	1205.006	1223.203	1154.595	2335.629	1588.010	879.142	2016.561	806.968	1470.138	694.964	676.485	2079.747	1387.497	774.577	860.790	560.579	611.589	894.980	695.455	584.557	1359.981	966.602	968.628	1348.671	1047.400	954.053	1071.813	967.621	1476.156	1819.438	1688.030	1284.427	1175.491	1173.542	3518.087	3016.532	1539.423	1583.915	1007.784	1482.410	1200.296	1247.867	1356.080	1658.580	1049.170	1115.111	1581.279	1708.995	1037.058	1095.903	1055.818	1058.708	1075.912	1131.689	1132.112	884.079	1056.395	1508.991	847.770	1404.350	962.917	888.342	738.500	561.821	964.896	1046.536	1208.483	1153.892	825.418	999.838	1502.004	1213.400	1274.982
1065	1214.229	1137.761	1124.682	2105.348	1799.792	835.693	2705.497	787.767	1572.807	655.748	635.919	1992.132	1356.213	723.409	822.180	561.635	725.305	881.879	650.891	550.928	1227.524	939.355	936.206	1219.950	989.117	894.490	1022.725	892.781	1498.018	1775.984	1442.015	1127.462	1102.282	1131.690	3425.252	3065.345	1409.469	1399.443	962.500	1375.128	1112.567	1119.828	1235.273	1478.208	984.119	1060.471	1408.968	1512.839	973.729	1049.133	1061.618	998.699	1035.177	1045.432	1021.728	808.497	1025.210	1374.546	810.353	1243.433	884.885	817.500	692.455	544.335	909.748	983.950	1089.028	1098.473	795.752	924.293	1459.217	1160.922	1234.133
1066	1107.019	1037.257	1066.121	1803.290	2034.130	791.739	2760.129	707.190	1505.393	621.054	617.963	1927.874	1254.650	682.635	753.154	521.175	699.987	808.432	613.213	495.284	1148.863	886.701	862.614	1219.129	942.956	836.887	970.555	834.986	1438.749	1734.373	1273.845	1024.357	1039.552	1056.197	3293.591	2859.524	1289.429	1286.784	884.372	1291.650	1062.276	1088.672	1160.167	1342.923	928.856	1008.423	1313.605	1363.667	902.356	1021.979	1018.058	935.268	977.696	958.716	914.041	762.382	962.035	1301.214	755.784	1113.281	814.879	749.133	609.826	508.872	829.914	904.044	1008.614	1042.257	744.576	873	1345.077	1032.835	1149.902
1067	974.185	956.850	1001.272	1549.864	2169.438	764.080	2562.673	677.868	1268.076	543.090	580.529	1845.167	1160.781	621.072	696.708	492.794	614.742	766.980	573.682	461.923	1060.934	836.559	786.067	1128.036	892.581	762.298	918.286	810.712	1365.563	1685.389	1129.675	936.108	917.221	957.079	3139.787	2642.439	1209.766	1130.648	852.459	1242.721	972.020	1035.602	1092.436	1232.077	879.314	938.825	1229.037	1300.057	858.716	943.503	958.556	877.403	915.492	889.942	842.314	707.030	886.075	1230.585	727.216	1040.867	747.471	701.633	598.674	489.394	765.448	849.840	932.710	990.412	718.370	817.707	1273.511	967.030	1080.418
1068	916.013	966.133	966.006	1403.208	2308.448	727.852	2348.374	656.074	1089.393	503.174	540.566	1770.368	1064.115	605.245	647.128	473.087	560.728	725.950	530.346	437.897	957.623	805.095	749.552	1099.143	854.980	748.106	887.456	760.973	1306.287	1602.643	1012.300	850.371	871.411	944.852	3038.917	2438.663	1173.920	1070.364	822.088	1181.755	938.833	1001.078	1055.239	1157.304	842.634	902.201	1157.226	1208.885	825.551	941.862	914.865	934.505	906.552	864.353	780.757	700.909	839.675	1205	706.902	1011.153	727.159	664.992	581.614	458.494	737.859	833.370	885.040	926.932	685.673	798.806	1227.040	923.430	997.933
1069	863.573	930.770	969.954	1252.054	2372.990	729.898	2283.187	636.630	927.710	497.060	554.529	1730.276	1051.240	593.654	638.995	458.500	545.642	686.975	525.545	435.541	917.528	803.464	740.731	1097.636	834.566	773	900.027	758.749	1285.216	1608.968	972.370	830.927	859.479	929.330	2916.674	2257.805	1158.109	997.938	791.763	1165.721	920.591	993.812	1060.655	1153.063	843.629	894.921	1106.700	1164.682	798.471	915.677	893.978	1056.713	909.144	822.405	753.284	686.352	815.420	1191.393	710.235	965.754	694.764	644.250	579.811	435.339	738.209	810.912	875.665	937.209	675.655	781.927	1228.890	931.478	1039.124
1070	849.197	923.885	977.145	1120.181	2430.599	728.693	2241.860	619.482	810.766	481.186	544.059	1660.891	1029.481	578.957	615.328	443.595	504.894	679.010	533.896	416.500	901.745	802.692	715.964	1105.200	829.405	776.642	931.852	760.562	1277.796	1598.735	915.570	818.329	812.227	937.236	2806.870	2102.650	1140.926	966.284	783.122	1167.470	906.310	971.484	1079.651	1147.024	830.495	876.254	1087.289	1136.865	793.951	914.990	899.771	1115.065	889.442	796.700	724.254	657.394	821.065	1138.044	709.309	948.458	695.732	651.550	576.424	440.227	724.436	803.564	863.926	940.959	680.115	798.817	1245.452	887.017	1041.773
1071	829.433	905.168	956.289	1173.086	2543.036	736.966	2052.521	610.180	740.952	477.922	545.522	1636.414	1005.459	562.841	609.949	451.222	505.417	665.975	527.512	432.005	862.561	796.204	699.471	1103.550	842.156	793.497	930.973	796.438	1259.719	1575.892	888.575	795.794	810.564	904.739	2690.170	1874.191	1139.594	902.869	792.966	1128.023	887.108	992.008	1148.811	1169.498	855.722	900.328	1119.737	1132.641	820.796	917.933	885.640	1006.792	851.856	797.684	689.438	687.624	840.245	1162.550	718.662	945.473	694.076	620.150	571.705	441.502	737.215	818.387	858.318	915.655	708.994	785.304	1195.812	879.865	1032.147
1072	791.529	892.389	945.145	1170.891	2669.089	723.773	1903.070	590.952	737.069	478.551	530.853	1592.362	984.738	555.024	608.682	427.286	496.649	657.578	523.858	419.856	828.830	795.398	707.211	1071.100	811.195	792.616	914.588	758.945	1209.898	1595.708	866.785	784.329	790.503	918.030	2591.630	1730.199	1124.617	880.517	805.743	1108.487	849.719	962.078	1164.901	1188.647	842.418	876.577	1088.784	1103.542	801.933	901.646	861.673	1014.014	866.160	779.368	693.929	670.564	801.600	1155.017	703.877	909.887	681.605	630.642	572.705	441.570	726.104	815.464	858.045	933.899	666.679	778.707	1179.331	848.665	994.560
1073	805.293	857.655	938.827	1049.457	2789.896	699.972	1718.749	591.328	659.359	476.144	531.184	1579.868	966.437	565.438	593.349	454.317	484.364	667.879	516.109	420.814	807.840	816.616	696.502	1098.836	818.693	770.252	905.522	795.384	1209.263	1644.605	865.300	748.507	754.497	894.133	2448.552	1562.228	1093.331	831.591	807.257	1081.333	849.433	963.938	1228.951	1204.541	854.959	875.720	1096.342	1091.307	804.164	918.656	858.924	1026.315	864.762	775.716	680.314	675.279	826.535	1140.118	697.284	907.025	692.229	613.792	550.864	448.641	741.442	800.304	838.114	907.784	691.006	775.257	1204.857	854.361	1005.640
1074	777.955	857.947	932.364	960.290	2836.281	711.534	1557.263	573.376	581.641	475.299	521.728	1610.833	957.929	548.990	574.985	439.230	480.821	672.372	513.445	431.412	780.590	841.763	691.955	1087.707	800.668	762.901	894.390	886.936	1169.473	1682.789	840.965	746.892	755.945	872.857	2310.930	1422.663	1058.309	779.812	780.068	1049.741	822.404	963.414	1227.337	1174.164	839.119	854.344	1075.779	1083.839	792.107	887.067	848.785	1007.597	838.392	771.305	662.391	640.661	803.680	1111.384	677.613	873.783	659.242	599.317	553.106	437.104	708.497	768.276	803.324	901.541	691.309	779.503	1191.732	824.387	1013.240
1075	752.580	844.823	938.815	904.290	2936.839	730.335	1446.029	575.979	547.441	446.970	510.956	1559.460	969.240	540.404	581.559	437.135	495.662	690.970	516.370	431.361	745.873	824.109	707.251	1051.493	787.893	740.762	874.110	935.694	1150.563	1669.784	843.180	730.874	737.037	889.103	2199.239	1273.321	1055.971	752.938	777.209	1021.248	821.700	954.383	1212.133	1121.179	818.665	863.291	1061.337	1061.333	782.444	891.046	843.825	977.051	836.105	778.579	647.799	630.200	819.295	1080.148	660.010	880.108	657.038	593.883	531.682	445.203	693.644	755.635	825.966	893.270	695.424	769.335	1173.408	828.039	975.044
1076	763.274	839.221	929.769	876.018	3008.526	722.341	1358.556	585.899	505.090	445.647	528.449	1560.672	976.393	556.596	582.944	432.064	511.669	710.241	514.654	436.273	745.580	817.436	701.843	1057.386	792.176	735.510	880.308	966.110	1129.377	1672.859	841.895	724.283	765.546	903.837	2146.087	1200.854	1033.520	744.767	799.939	1015.954	863.202	966.156	1427.114	1172.454	853.247	867.116	1123.600	1111.729	774.920	884.046	838.851	944.565	829.740	780	667.302	635.564	790.695	1114.943	672.877	858.803	645.503	623	531.045	453.299	715.037	756.558	820.432	892.635	723.067	780.544	1201.276	843.917	1021.413
1077	762.624	806.266	941.711	864.081	3070.990	741.591	1284.865	591.868	468.283	451.461	524.978	1553.931	975.246	567.327	587.318	424.778	504.874	723.121	516.858	442.361	748.080	855.995	708.803	1063.079	810.615	725.675	885.187	942.251	1123.755	1676.514	848.320	715.301	757.724	939.138	2043.830	1120.455	1035.737	727.102	809.568	991.806	898.094	1021.461	1434.413	1178.271	899.397	895.815	1159.984	1144.453	770.960	902.149	869.367	896.083	853.315	787.258	667.935	653.485	786.985	1115.109	691.554	855.852	666.739	598.683	527.023	444.956	705.841	753.906	841.256	912.953	708.176	794.607	1209.261	842.430	1019.613
