 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62
2069	884.909	932.706	909.732	3283.773	809.981	3137.406	590.897	1145.800	847.455	715.939	579.810	673.462	448.800	519.462	1979.171	1941.629	1329.188	1380.647	2681.920	1056.978	1208.294	802.511	869.333	1857.978	1239.000	1217.744	913.179	867.778	578.171	1081.656	751.824	1164.226	926.844	778.333	939.045	1074.357	1087.179	1124.250	1120.737	1700.146	796.216	947.216	1002.875	785.269	1201.077	667.719	739.524	836.476	1204.794	846.904	1270.423	1052.275	913.312	721.000	798.762	694.023	805.353	892.405	856.200	775.750	1111.656	501.183
2070	843.568	918.794	887.951	3423.159	776.692	2925.938	608.256	948.800	776.970	679.394	558.214	630.692	433.400	498.596	1918.756	1894.914	1303.750	1328.118	2460.280	1057.378	1240.971	778.156	840.849	1816.600	1170.703	1197.564	893.393	840.333	554.200	1065.000	738.735	1154.484	910.031	737.026	915.455	1068.690	1069.744	1111.750	1103.526	1697.055	755.270	904.676	953.625	774.577	1145.615	649.875	734.048	839.286	1191.853	924.385	1185.385	1035.549	910.188	684.703	761.333	668.659	765.676	873.757	822.367	728.375	1122.281	476.333
2071	814.977	901.971	861.073	3435.977	746.250	2823.219	602.769	868.040	769.879	649.697	547.262	599.769	428.160	485.750	1850.610	1903.286	1274.156	1275.677	2252.340	1019.800	1180.706	781.044	819.879	1717.556	1096.703	1151.128	900.179	844.074	539.086	1022.406	734.559	1078.613	898.156	710.872	887.432	1022.119	1011.128	1061.929	1072.368	1627.836	739.811	885.351	945.188	721.692	1118.615	638.812	707.095	807.952	1182.618	882.615	1148.769	981.431	879.531	684.081	752.238	651.386	785.706	859.135	759.833	698.500	1021.812	452.450
2072	799.705	922.353	837.317	3534.545	733.981	2796.531	575.205	772.720	779.333	735.606	552.714	586.718	431.400	481.423	1762.219	1865.400	1245.062	1302.471	2056.700	975.933	1162.177	782.933	812.091	1667.467	1101.568	1139.590	907.500	817.296	554.600	1002.219	696.529	1126.000	877.875	716.923	880.705	1009.548	1018.897	1074.393	995.421	1517.018	736.000	874.892	954.625	717.423	1085.462	661.344	725.857	810.333	1201.000	838.115	1191.500	1001.569	870.156	660.135	770.238	640.182	760.529	843.378	754.067	699.406	1002.188	453.167
2073	775.455	971.176	836.415	3627.023	741.096	2800.500	609.949	710.320	806.697	755.182	559.429	611.820	428.520	513.942	1752.341	1847.057	1243.375	1306.853	1909.600	967.800	1146.647	740.889	795.788	1651.133	1073.568	1141.205	907.000	891.482	534.057	951.594	810.824	1095.258	856.344	715.949	928.091	1026.571	1049.128	1126.821	1070.474	1667.745	756.297	862.216	926.562	704.038	1141.692	742.312	698.905	818.095	1310.235	806.731	1190.538	988.510	891.875	641.757	756.024	668.455	810.471	840.405	763.033	712.375	1000.719	463.483
2074	835.045	978.000	839.366	3620.705	749.288	2611.688	668.103	620.760	809.364	690.394	600.167	628.923	432.080	547.269	1814.683	1804.743	1301.375	1302.559	1819.520	998.244	1131.912	753.667	812.576	1663.756	1069.730	1126.692	896.929	1020.963	547.543	975.281	842.471	1135.645	862.625	697.923	980.227	1051.071	1174.513	1257.179	1185.105	1670.382	801.270	866.892	969.688	715.423	1124.038	870.500	708.905	809.143	1382.529	770.135	1099.192	951.765	879.062	651.676	756.643	742.568	828.147	848.108	763.333	710.844	1079.750	469.483
2075	794.045	926.912	820.781	3610.318	724.500	2340.844	640.385	581.480	797.364	648.030	579.619	618.538	435.560	548.942	1779.781	1721.486	1282.406	1314.353	1666.720	964.622	1054.059	740.956	757.182	1564.156	1039.730	1112.282	902.607	949.148	553.971	930.969	805.029	1080.903	857.375	730.128	971.205	1031.833	1174.538	1236.357	1182.947	1549.709	792.162	823.432	951.125	728.038	1097.346	821.719	737.429	814.714	1307.794	745.788	1011.385	911.137	845.844	653.703	766.452	703.136	802.118	861.811	736.333	684.031	1038.812	456.033
2076	776.318	905.794	788.512	3552.591	728.596	2138.438	615.051	543.160	813.879	597.182	573.357	621.641	441.200	529.788	1749.659	1654.629	1236.312	1284.559	1522.680	958.978	1025.147	703.222	762.333	1510.711	988.595	1141.333	869.893	921.444	539.286	901.094	759.853	1084.968	808.875	724.897	968.523	1034.452	1122.026	1189.929	1119.842	1435.036	746.513	834.351	938.438	705.192	1067.731	786.156	669.048	801.571	1256.029	710.077	966.308	858.941	821.250	651.108	751.238	669.932	784.735	833.811	705.600	682.781	972.438	445.900
2077	758.636	853.824	791.439	3547.705	722.769	2135.781	606.974	455.080	796.545	688.667	573.524	612.487	443.000	522.327	1688.146	1700.886	1203.375	1298.441	1357.900	957.911	1005.176	733.178	767.303	1438.178	997.162	1130.769	861.786	883.482	529.886	967.906	725.500	1054.387	814.062	713.615	969.250	1006.857	1044.051	1138.929	1049.632	1350.527	740.405	823.351	958.125	713.500	1051.077	749.250	694.952	806.143	1249.794	736.673	1040.308	842.549	825.594	644.351	752.833	657.432	784.206	800.000	711.767	658.344	950.875	439.933
2078	746.273	873.029	772.659	3528.727	696.000	1920.969	625.154	479.480	824.333	740.455	558.643	634.744	419.520	510.750	1652.439	1683.829	1183.562	1318.206	1277.760	954.200	1036.735	726.933	757.606	1390.133	944.811	1103.154	906.821	845.741	534.629	975.312	734.471	1099.258	821.938	695.154	966.727	985.571	1037.436	1091.500	1005.579	1259.582	729.676	823.649	931.438	704.115	1020.808	732.812	681.571	799.286	1216.677	696.519	1074.615	818.157	834.281	610.676	738.548	660.045	778.441	814.459	716.367	640.938	951.594	444.150
2079	857.659	897.706	901.390	3509.864	752.462	1748.000	693.154	498.400	852.121	786.849	626.095	671.846	454.840	563.462	1739.463	1781.629	1272.438	1363.441	1284.200	1039.622	1456.941	800.000	841.151	2197.444	1065.541	1282.308	912.036	902.852	567.829	1082.594	827.500	1194.355	980.000	769.487	1155.136	1203.571	1159.846	1315.357	1144.947	2149.146	1577.108	911.351	1012.625	772.077	1079.269	791.344	853.381	917.905	1326.382	771.596	1142.577	928.529	893.688	696.811	815.048	713.545	843.059	876.595	763.067	775.188	1074.281	503.167
2080	925.727	1039.500	1052.634	3577.523	836.327	1730.844	813.154	506.480	854.121	751.758	736.619	775.718	504.680	601.096	1886.098	1882.971	1401.656	1421.529	1255.540	1153.311	1813.941	856.333	927.121	3316.800	1197.622	1343.308	984.286	948.630	616.714	1132.562	919.471	1256.226	1113.562	850.026	1255.409	1360.690	1327.154	1539.214	1395.632	2854.327	2331.487	1099.703	1016.750	950.615	1222.500	849.156	1049.810	1020.571	1400.147	861.615	1176.038	1115.843	984.594	818.054	892.119	794.182	868.853	982.189	827.433	981.438	1233.344	581.200
2081	983.545	1078.000	1031.293	3473.705	843.769	1665.062	744.256	503.640	757.576	771.394	762.548	816.308	531.360	628.654	1792.293	2215.657	1569.562	1317.059	1100.120	1141.511	1545.323	904.756	960.606	3746.867	1283.270	1298.692	1046.607	1011.148	654.314	1181.094	903.353	1265.258	1130.031	828.769	1187.841	1322.476	1284.590	1634.286	1521.789	3051.418	2426.189	1138.973	1065.938	995.192	1290.885	873.031	1179.857	1142.238	1622.823	893.135	1152.692	1099.549	991.406	866.703	889.857	831.682	931.765	891.919	868.867	999.188	1308.625	617.850
2082	1067.568	1127.265	1346.390	3442.386	958.115	1612.719	973.744	520.720	975.788	893.758	1033.643	1067.487	638.840	958.269	1962.781	2117.400	1615.031	1544.294	1141.680	1330.533	1850.618	1044.533	1063.424	3977.956	1458.568	1629.231	1105.607	1082.037	738.886	1220.000	1047.382	1664.452	1329.062	932.308	1575.477	1580.952	1709.590	1860.429	1737.789	3156.982	2597.513	1204.730	1200.250	1054.769	1304.500	968.719	1295.762	1229.429	1626.029	1362.558	1235.462	1260.196	1101.406	986.568	1022.333	936.386	1087.882	1047.946	976.267	1219.969	1713.594	796.983
2083	1211.045	1190.618	1622.902	3212.409	1062.173	1610.469	1181.769	560.280	1201.394	953.333	1289.476	1249.513	855.600	1080.308	2070.805	1994.257	1649.594	1742.382	1110.660	1356.844	1896.147	1092.444	1091.939	3985.733	1525.784	1795.103	1169.893	1143.926	881.000	1213.562	1095.941	1842.290	1471.531	951.462	1693.136	1671.405	2077.231	1927.607	1770.684	2990.655	2435.568	1261.730	1337.188	1052.500	1303.731	1046.500	1289.286	1216.190	1643.765	2121.096	1392.115	1415.294	1120.344	992.946	1135.119	1067.386	1112.118	1123.243	1038.433	1226.344	1822.875	845.467
2084	1244.659	1165.588	1553.000	3254.023	1122.231	1538.906	1124.179	530.440	1290.485	834.667	1249.810	1321.256	802.680	968.769	1936.537	1873.600	1552.344	1717.118	1041.800	1254.067	1808.471	1361.156	1116.424	3779.645	1459.541	1964.821	1145.393	1150.667	887.086	1128.656	1056.794	1872.452	1349.156	958.538	1787.045	1573.381	2176.846	1659.786	1615.211	2693.854	2094.703	1305.243	1347.125	1092.885	1214.846	945.031	1187.429	1090.190	1490.412	1947.423	1369.808	1431.471	1083.531	934.811	1198.952	1055.795	1086.882	1136.838	1041.733	1096.094	1799.625	759.617
2085	1223.250	1083.235	1447.659	3254.545	1015.481	1393.438	1023.000	503.600	1103.545	799.939	1179.119	1155.718	785.840	866.981	1973.293	1939.029	1532.031	1572.000	938.880	1178.267	1625.853	1185.489	981.727	3842.489	1428.216	1568.333	1118.000	1064.815	1027.457	1096.625	964.971	1618.903	1198.969	836.026	1567.727	1368.095	2000.538	1597.607	1510.105	2549.473	1995.973	1276.568	1223.000	1031.269	1220.769	899.531	1010.143	1056.524	1543.471	1921.788	1238.885	1337.098	1093.000	863.324	1057.548	989.386	1028.735	1035.108	1044.033	969.719	1603.844	690.850
2086	1099.023	1038.529	1312.488	3189.864	963.000	1358.438	936.923	450.760	998.909	719.394	1042.833	1017.974	692.720	767.654	1884.098	1907.629	1448.375	1464.971	854.580	1104.911	1407.088	1053.000	912.121	3782.200	1373.595	1469.308	1053.714	1010.259	981.486	1029.531	895.000	1466.839	1109.094	837.026	1403.455	1244.476	1907.641	1469.607	1427.526	2340.636	1772.865	1190.270	1097.750	1008.115	1196.731	853.500	922.524	991.238	1489.529	1656.981	1136.769	1237.549	1014.125	802.000	981.381	924.545	940.206	970.270	961.633	900.281	1407.750	618.783
2087	1018.523	1017.735	1226.439	3050.682	892.865	1258.250	856.256	448.320	924.939	680.212	989.310	925.410	627.960	698.000	1856.805	1972.114	1458.000	1440.382	835.940	1100.289	1334.147	965.644	880.576	3740.333	1390.973	1446.487	1063.107	987.000	886.257	994.312	866.353	1376.452	1065.844	815.333	1328.091	1190.833	1801.897	1447.929	1350.895	2186.491	1559.189	1170.973	1179.562	931.115	1186.538	805.969	893.524	987.381	1440.059	1492.981	1075.423	1153.529	1045.344	789.703	940.095	848.977	945.029	961.432	892.433	840.531	1345.469	587.067
2088	982.159	1005.853	1230.146	3006.727	865.346	1172.438	793.692	420.480	888.788	646.303	922.119	914.333	604.520	670.038	1844.488	1975.571	1388.906	1473.177	800.900	1087.311	1266.765	963.578	884.333	3739.156	1309.568	1564.333	1014.571	988.889	798.914	1023.469	853.029	1314.774	1024.594	791.359	1294.205	1167.762	1688.231	1419.250	1346.526	2114.854	1442.784	1128.081	1268.188	917.423	1149.192	783.938	857.333	1005.000	1424.147	1404.058	1021.462	1063.020	1060.094	775.270	924.762	852.636	893.118	936.432	843.300	823.781	1294.625	585.917
2089	960.500	991.765	1215.561	2887.477	828.135	1145.562	745.641	427.080	841.364	592.970	831.357	870.282	564.640	624.365	1811.537	1919.371	1406.156	1422.794	778.460	1031.067	1241.588	913.111	833.364	3689.578	1263.703	1551.872	1012.179	950.444	767.171	1026.750	832.824	1300.129	992.844	784.538	1231.318	1129.619	1599.308	1408.429	1344.105	2045.564	1355.000	1099.378	1398.562	890.808	1186.577	765.625	849.333	983.333	1463.235	1383.615	1032.308	1001.863	1007.438	747.108	936.714	806.750	886.029	919.676	820.467	786.562	1218.281	559.267
2090	918.818	959.559	1136.756	2732.386	805.058	1094.656	712.897	402.600	811.818	535.000	784.500	822.615	517.520	589.019	1821.024	1889.429	1350.094	1404.618	754.340	1037.822	1183.941	891.289	817.364	3623.578	1219.811	1498.231	992.179	953.963	726.400	1049.969	815.324	1178.484	997.750	763.231	1180.455	1114.714	1449.615	1359.679	1311.737	1960.218	1252.000	1042.270	1318.688	880.000	1148.385	746.031	795.667	954.190	1343.412	1250.038	939.269	988.471	955.750	708.378	890.095	793.659	878.000	889.649	811.267	747.969	1149.656	522.800
2091	897.227	977.441	1184.488	2585.614	801.981	1087.156	694.513	395.800	788.333	512.333	746.143	798.641	509.520	576.308	1835.463	1824.829	1328.250	1360.265	731.200	1037.844	1145.412	873.267	810.030	3554.067	1160.649	1416.410	985.214	948.667	777.114	1020.500	810.647	1179.000	954.719	761.103	1125.364	1095.214	1401.718	1346.714	1293.947	1997.945	1278.054	1058.838	1251.562	881.269	1176.346	699.500	787.286	950.762	1361.735	1317.654	916.692	970.098	947.500	713.027	868.310	789.409	838.529	912.973	801.433	750.031	1142.156	519.167
2092	912.182	981.412	1218.829	2414.886	818.692	1052.344	692.564	432.960	755.758	503.545	758.476	779.513	493.320	585.250	1810.098	1835.686	1312.281	1360.588	710.000	1043.600	1090.765	850.356	796.303	3454.933	1159.811	1364.103	993.857	962.259	811.314	984.844	788.118	1153.645	959.844	773.256	1074.000	1090.238	1315.128	1315.536	1245.263	2032.382	1194.649	1080.622	1163.438	899.654	1153.808	713.031	765.429	939.667	1354.912	1181.577	903.615	970.902	941.969	718.459	855.714	796.000	843.382	894.622	849.300	768.781	1063.500	499.450
2093	903.977	1001.441	1197.463	2378.091	821.096	1081.469	691.641	428.280	750.424	492.576	742.762	770.077	480.280	565.115	1786.976	1865.971	1295.562	1328.206	705.360	967.222	1076.294	839.156	809.424	3325.511	1207.162	1349.462	994.571	949.741	831.571	992.031	798.853	1106.677	943.594	753.180	1078.932	1089.929	1281.051	1342.143	1216.684	2134.491	1181.459	1128.486	1113.125	839.846	1195.462	703.656	787.619	936.000	1347.265	1177.827	911.692	974.765	996.844	705.541	884.690	806.114	836.265	924.243	880.700	731.781	1069.094	509.983
2094	938.545	1031.177	1253.268	2242.773	860.865	1078.094	703.667	478.760	757.182	500.667	781.476	803.103	510.200	605.385	1774.219	2042.943	1375.562	1321.735	1076.600	1047.133	1122.823	889.778	894.364	3322.444	1381.216	1372.231	1019.214	986.926	796.086	991.469	798.412	1122.548	984.281	817.641	1087.795	1284.333	1281.923	1332.536	1212.105	2128.745	1105.595	1213.081	1176.562	862.615	1159.846	742.000	805.762	987.095	1487.912	1097.519	905.808	1003.431	1030.406	872.243	900.929	822.068	880.176	921.378	958.767	968.062	1128.156	541.950
2095	918.591	1080.500	1289.195	1995.091	831.038	1185.094	622.744	1073.360	594.091	562.970	688.905	685.769	475.320	682.096	1668.683	2396.114	1878.750	1085.588	2019.240	1147.356	1137.206	1044.778	1185.303	3720.311	1538.676	1288.077	1018.786	1120.593	763.571	1046.156	823.853	1054.323	1101.969	908.949	1068.659	1891.000	1272.359	1561.607	1359.579	2462.982	1092.730	1326.649	1158.312	1099.577	1167.192	718.875	1004.667	1095.857	1709.618	1033.577	978.654	1089.980	1155.688	1093.432	1002.929	867.182	904.235	808.513	1076.667	1668.312	1229.719	609.300
2096	962.545	1041.353	1347.122	2011.795	823.500	1222.469	664.897	1481.160	644.909	594.485	709.143	694.154	477.360	684.038	1857.293	2228.629	1651.094	1256.853	2688.380	1171.511	1114.941	975.600	1098.061	3319.222	1475.135	1235.641	1025.393	1019.889	720.171	1027.094	817.235	1077.516	1014.219	878.180	1053.455	1854.690	1337.179	1534.571	1252.684	2040.200	1028.649	1254.568	1062.500	912.923	1181.615	760.281	885.571	1076.095	1690.029	954.250	893.692	1140.745	1114.781	1027.189	928.976	814.136	903.824	804.730	1016.900	1673.250	1267.594	611.750
2097	891.727	956.088	1199.902	2107.545	763.769	1174.438	654.564	1476.960	652.333	588.576	663.238	675.051	437.800	629.615	1793.171	2095.971	1534.562	1182.471	2633.560	1107.356	1017.824	872.889	1009.242	3010.489	1346.811	1174.308	973.179	948.148	656.886	945.469	748.118	1039.935	936.000	802.308	974.068	1569.381	1242.487	1406.357	1141.789	1699.709	925.838	1128.432	995.938	840.808	1147.308	713.156	765.810	951.571	1495.853	837.077	816.769	1080.627	1024.000	878.459	897.357	718.000	848.353	801.919	916.267	1383.188	1217.219	580.800
2098	818.750	939.765	1099.073	2586.545	726.558	1087.750	637.410	1262.960	669.242	564.849	618.524	650.564	449.000	599.462	1748.098	2011.057	1422.219	1201.500	2515.620	1028.600	975.265	843.178	895.273	2786.800	1230.892	1121.333	923.571	902.074	631.829	917.781	717.735	1049.710	860.688	722.769	958.705	1403.262	1174.718	1284.179	1041.158	1498.182	854.378	1009.054	961.125	780.231	1119.423	685.719	725.619	910.143	1402.323	778.404	801.538	1033.392	932.844	803.730	966.214	703.159	820.176	787.541	844.067	1198.031	1107.406	518.417
2099	811.364	911.794	1032.732	2961.682	675.519	1005.625	588.103	1037.600	683.667	563.545	608.952	602.308	431.360	647.904	1686.000	1923.657	1344.156	1168.647	2390.200	983.244	884.735	779.933	842.121	2687.645	1136.757	1063.795	907.893	854.259	579.257	903.750	703.000	1016.355	806.312	704.974	882.568	1299.024	1088.333	1226.500	955.053	1409.200	811.351	917.622	929.938	732.615	1081.846	667.844	711.048	859.762	1327.323	735.212	773.192	991.706	886.906	764.135	1055.143	662.273	769.735	754.243	779.667	1072.281	1030.781	486.433
2100	760.114	888.235	985.415	3121.205	670.135	954.562	568.487	886.400	657.576	531.030	581.738	591.615	418.600	627.212	1596.049	1900.143	1273.500	1161.059	2222.240	958.400	861.088	772.422	814.182	2648.556	1103.838	1071.667	886.786	857.778	558.400	855.781	666.647	976.000	797.875	671.538	866.523	1213.190	1054.513	1174.179	937.842	1344.236	762.811	871.351	916.875	715.500	1076.654	643.750	699.429	897.524	1283.235	704.500	804.346	953.451	843.562	719.784	1071.548	648.364	784.059	767.568	725.200	987.406	980.062	450.050
2101	761.227	897.559	957.854	3228.614	656.788	952.156	543.180	780.640	622.455	489.455	569.548	547.923	385.920	586.712	1576.073	1835.371	1294.844	1110.706	2115.360	983.178	878.206	754.178	794.818	2635.844	1060.486	1028.385	882.429	855.407	559.771	902.094	723.118	958.290	798.938	663.974	871.250	1170.262	1029.744	1133.821	922.579	1316.582	761.459	847.892	897.875	703.769	1063.577	632.719	695.333	900.857	1242.471	690.173	789.423	972.686	840.656	694.270	1120.214	638.205	771.647	761.513	723.500	871.375	939.656	451.733
2102	766.045	872.147	925.707	3333.386	643.058	896.094	522.282	660.960	611.485	453.515	554.762	548.103	398.040	550.635	1530.683	1846.714	1234.375	1132.177	1922.440	1004.533	911.441	765.867	811.485	2598.533	1063.027	1037.974	880.643	845.482	567.857	916.625	739.294	957.710	836.031	699.308	850.568	1137.262	1001.231	1154.036	979.737	1315.291	751.405	836.784	939.812	711.077	1025.346	629.250	686.571	942.143	1255.882	695.327	841.731	971.510	834.469	673.216	1203.476	628.841	785.059	777.622	700.000	834.188	945.750	431.583
2103	762.591	866.971	901.927	3419.295	641.346	939.375	515.641	580.640	589.394	424.394	544.214	561.436	379.440	535.442	1578.756	1858.829	1225.469	1155.529	1800.600	959.067	895.176	735.756	775.727	2525.267	1011.487	1039.179	907.429	836.296	528.657	953.188	835.941	944.097	841.219	676.513	849.159	1101.452	984.205	1117.036	945.579	1272.164	728.595	814.649	906.062	750.923	1056.038	614.250	687.048	917.143	1191.941	733.000	918.346	917.235	818.656	668.324	1062.452	634.295	754.382	784.811	703.333	769.594	906.000	432.150
2104	758.136	880.647	902.146	3454.727	652.077	906.438	528.769	533.680	569.515	445.000	531.333	543.615	401.920	514.173	1566.976	1886.943	1239.000	1147.765	1686.120	971.200	926.353	729.778	776.758	2404.778	1002.405	1049.641	869.107	833.778	518.400	947.031	1100.677	946.387	847.250	698.897	812.932	1058.286	971.359	1052.857	937.158	1201.745	735.649	815.432	910.750	717.154	1055.385	636.125	711.571	879.667	1279.941	715.096	987.654	883.275	818.688	653.108	933.476	621.432	781.500	765.676	687.900	758.281	916.688	426.400
2105	756.591	864.824	866.073	3501.500	636.442	873.438	520.282	494.080	571.788	445.758	533.881	545.308	383.800	505.942	1508.854	1900.257	1209.250	1140.529	1558.720	961.511	877.912	718.844	766.182	2273.533	977.162	1027.103	885.286	815.148	548.771	966.500	1202.235	959.935	827.312	697.615	799.705	1031.190	973.359	1022.786	962.421	1165.727	724.946	794.459	907.688	721.962	1057.154	634.812	684.381	901.619	1215.971	785.404	948.115	859.529	818.906	638.784	848.786	629.977	754.147	758.730	668.433	708.812	898.500	435.050
2106	729.432	844.000	816.805	3488.250	632.077	856.844	495.821	442.800	557.697	428.697	506.405	512.256	387.080	495.635	1494.634	1916.257	1145.438	1152.412	1349.940	906.956	827.559	708.444	719.606	2128.000	966.108	977.077	879.536	835.037	520.657	896.844	1163.294	930.032	835.531	667.077	771.159	976.857	959.718	990.679	910.947	1095.727	715.811	778.892	861.375	683.692	1080.385	621.094	660.524	914.333	1186.941	737.288	993.385	842.765	796.969	632.270	783.071	620.159	772.412	722.189	668.200	690.906	861.875	408.667
2107	734.114	856.059	790.244	3513.591	640.481	850.844	516.615	402.800	557.333	449.485	516.476	530.872	388.600	474.135	1487.146	1983.143	1147.438	1154.853	1237.100	924.044	814.029	708.378	747.849	1950.044	952.811	1018.564	869.357	843.074	505.086	876.938	1064.353	914.484	776.531	650.641	777.636	987.333	963.897	1006.071	895.737	1184.691	716.541	797.487	851.125	678.577	1018.538	625.719	672.095	889.857	1130.206	707.442	980.077	824.706	802.312	630.919	744.333	598.636	764.735	738.487	665.667	653.875	867.500	414.033
2108	706.955	848.500	776.683	3479.000	645.519	855.562	507.590	404.160	583.636	444.848	508.476	520.615	404.360	480.308	1491.634	2002.314	1144.688	1143.118	1121.580	874.556	863.824	713.556	731.879	1876.311	956.162	1027.692	845.893	811.778	508.257	856.531	923.529	908.323	774.500	647.615	792.886	992.881	971.974	993.821	894.632	1300.073	745.324	777.270	869.688	695.538	1054.115	642.875	647.000	853.333	1167.529	681.135	1009.769	829.353	799.375	604.811	708.476	608.318	758.088	722.892	694.967	651.625	873.250	416.383
2109	751.386	874.912	801.341	3488.091	657.462	854.344	530.231	396.200	616.242	508.000	527.500	552.359	415.880	499.115	1465.195	2068.143	1159.969	1162.323	1092.920	953.711	907.647	735.022	745.818	2057.067	1101.730	1044.487	879.750	828.000	536.171	897.031	880.176	930.258	842.000	666.205	895.136	1060.881	1010.897	1081.464	957.263	1487.545	835.243	822.351	919.000	709.077	1062.308	653.812	719.238	893.190	1153.471	699.308	1037.577	838.588	829.969	635.216	739.619	625.386	781.647	752.243	771.167	681.000	920.469	430.067
2110	899.773	908.176	1084.829	3479.682	788.154	971.156	702.513	454.120	679.212	564.939	720.000	738.590	502.440	670.038	1638.561	2163.000	1380.562	1298.088	1173.360	1046.644	1230.794	851.911	858.182	3215.667	1929.027	1227.103	952.929	875.148	620.029	974.906	987.618	1121.548	1052.656	808.538	1062.682	1233.333	1228.872	1460.071	1306.526	2341.400	1211.568	940.000	1044.500	939.500	1175.577	836.406	965.143	1077.381	1357.353	812.981	1091.231	966.137	907.219	730.541	814.333	761.000	926.735	868.027	829.900	895.688	1270.719	547.283
2111	967.636	975.382	1246.073	3419.614	859.288	1041.125	744.103	438.680	676.455	545.939	741.024	771.180	507.320	672.904	1782.122	2233.114	1423.688	1285.147	1200.420	1094.711	1319.529	1141.289	922.970	3323.244	2258.946	1259.564	981.214	962.333	623.543	1015.844	955.971	1116.452	1056.375	840.282	1087.409	1220.405	1226.359	1469.357	1318.947	2388.782	1159.432	1018.757	1060.125	1074.615	1392.115	909.688	956.190	1066.952	1405.618	867.538	1114.385	1055.941	936.250	830.081	850.762	830.159	917.382	898.541	880.633	884.844	1254.938	584.117
2112	933.659	948.176	1254.244	3386.159	809.115	991.219	736.615	413.480	669.727	508.030	725.524	720.820	483.640	663.500	1771.829	2136.857	1414.812	1290.735	1130.620	1078.822	1189.559	1130.600	882.000	3242.422	2529.676	1214.308	966.071	938.815	616.686	1040.062	918.676	1109.290	1025.281	800.897	1062.841	1157.405	1170.949	1394.679	1271.579	2113.255	1062.784	1009.784	1040.250	1025.808	1385.115	888.281	894.905	1016.095	1414.500	863.904	1060.462	1034.118	936.469	839.838	820.333	801.409	919.000	881.919	840.033	867.125	1179.469	567.683
